"","X","ID","X1.2.3.Trichlorobenzene","X1.2.4.Trichlorobenzene","Acenaphthene","Acenaphthylene","AGOC.3A","Alachlor","Aldrin","alpha.Hexachlorocyclohexane","Aluminium","Ammonium","Anionic.active.surfactants","Anthracene","AOX","Arsenic","Atrazine","Barium","Benzo.a.anthracene","Benzo.a.pyrene","Benzo.b.fluoranthene","Benzo.g.h.i.perylene","Benzo.k.fluoranthene","Berilium","beta.Hexaxchlorocyclohexane","Bicarbonates","Biochemical.Oxygen","Boron","Cadmium","Calcium","Carbonates","Cesium","Chemical.Oxygen.Demand..Cr.","Chemical.Oxygen.Demand..Mn.","Chlorides","Chlorodinine","Chromium","Chrysene","Copper","Cyanides","Dieldrin","Dissolved.organic.carbon","Dissolved.oxygen","Dissolved.silicates","Endosulfan..alpha.","Endosulfan..beta.","Endrin","Fecal.coliforms","Fecal.streptococci.","Fluoranthene","Fluorene","gamma.Hexachlorocyclohexane","Heptachlor","Heptachloroepoxide","Hexachlorobenzene","Indeno.1.2.3.c.d.pyrene","Inorganic.nitrogen","Iron","Isodrin","Lead","Macrozoobenthos","Magnesium","Manganese","Mercury","Methoxychlor","Methylosmoline","Metolachlor","Naphthalene","Nickel","Nitrates","Nitrites","Organic.nitrogen","Orthophosphate.phosphorus","Oxygen.saturation","p.p.DDD","p.p.DDE","p.p.DDT","PAHs","PCB.101","PCB.118","PCB.138","PCB.153","PCB.180","PCB.28","PCB.52","Pentachlorobenzene","Petroleum.hydrocarbons","Phenanthrene","Potassium","Pyrene","Selenium","Silica..SiO2.","Simazine","Sodium","Sulfides","Sulphates","Tetrachloromethane","Total.coliforms","Total.dissolved.phosphorus","Total.dissolved.salts","Total.extractable.matter","Total.hardness","Total.nitrogen","Total.organic.carbon","Total.phosphorus","Trifluralin","Water.temperature","Zinc"
"818",818,"Busarakhan 3-Nov-11",0,0,0,0,0,0,0,0,0,-0.857142857142857,0,0,0,-0.0555555555555556,0,0,0,0,0,0,0,0,0,0.523537871524449,0.268817204301075,0,0.0714285714285713,0.214221422142214,0,0,-0.252747252747253,-0.0597014925373135,0.630223123732252,0,0.6,0,1.07547169811321,0,0,0,0.34647550776583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3125,0,1.30980123372173,0,0.325301204819277,0,0,0,0,0.0624999999999999,0.396946564885496,-0.241379310344828,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591133004926108,0,0,-0.160839160839161,0,1.5,0,-0.619047619047619,0.285714285714286
"819",819,"Busarakhan 3-Sep-14",0,0,0,0,0,0,0,0,0,0.703703703703704,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,-0.024390243902439,0,0,-0.00176455760020167,0,0,-0.0740331491712706,0.1875,-0.0355798836811495,0,0.615384615384615,0,-0.076923076923077,0,0,0,0.0339869281045751,0.144032921810699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689655172413794,0,2.33333333333333,0,0.253854059609455,0,0,0,0,0,0,0,-0.110382924250014,-0.0529411764705883,0,0.37184730743013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344827586206897,0,0,0,0,-0.0931372549019607,0,0,0,0,0,0.122302158273381,0,-0.318181818181818,-0.0855345911949686,0,-0.00943396226415095,0,-0.111111111111111,0
"820",820,"Busarakhan 30-Aug-99",0,0,0,0,0,0,0,0,0,-0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138888888888889,0,-0.498470948012232,-0.222929936305732,0,0,-0.307692307692308,-0.413793103448276,0.220183486238532,0,-0.797297297297297,0,-0.602649006622517,0,0,0,0.0149253731343283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597014925373134,0,-0.626238086339002,0,-0.227722772277228,-0.99976821192053,0,0,0,0,0,0,-0.411347517730496,1.5,0,0.333333333333333,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.661290322580645,0,0.47766323024055,0,0,0,0,0,0,0,0,0.25,0,0.0945273631840795,-0.860205032618826
"821",821,"Busarakhan 30-Dec-12",0,0,0,0,0,0,0,0,0,-0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204427083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364415361844668,1,0,-0.158567774936061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112745098039216,0,-0.530769230769231,0,-0.882352941176471,0
"822",822,"Busarakhan 30-Jan-11",0,0,0,0,0,0,0,0,0,-0.330246913580247,-0.999088422971741,0,0,0.794871794871795,0,0,0,0,0,0,0,0,0,0.11710843373494,-0.217391304347826,0,-0.99975,0.133186291143536,0,0,0.171652421652422,0.201086956521739,0.200435413642961,0,-0.636363636363636,0,0.4,0,0,0,-0.241071428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499999999999999,0,-0.523809523809524,0,-0.19387326898867,-0.992857142857143,0.833333333333333,0,0,0,0,0.266666666666667,0.403726708074534,0.59375,0,0.612903225806452,-0.317073170731707,0,0,0,0,0,0,0,0,0,0,0,0,-0.999705882352941,0,0.4,0,0,0,0,0.422727272727273,0,0.0409982174688057,0,0,0,-0.0378151260504202,0,0,0.283898305084746,0,0.544554455445544,0,-0.571428571428571,-0.333333333333333
"823",823,"Busarakhan 30-Jul-12",0,0,0,0,0,0,0,0,0,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179640718562874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450310559006211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83207126948775,0.0954861111111112,0,0.340632603406326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23,0,0.157894736842105,0,-0.0188679245283019,0
"824",824,"Busarakhan 30-Jun-13",0,0,0,0,0,0,0,0,0,-0.362162162162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.515151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091,0.0234375000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543263288009889,0,0,-0.574712643678161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436936936936937,0,0.0648148148148149,0,-0.145833333333333,0
"825",825,"Busarakhan 30-Mar-03",0,0,0,0,0,0,0,0,0,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180327868852459,-0.169230769230769,0,2.67231638418079,-0.124804992199688,0,0,0.0833333333333333,-0.446601941747573,-0.013888888888889,0,-0.81592039800995,0,0.319256756756757,0,0,0,-0.461038961038961,0,0,0,0,9,-0.454545454545455,0,0,-0.851851851851852,0,0,0,0,0,1.48433048433048,0,-0.296752519596864,0,0.308641975308642,-0.276595744680851,0,0,0,0,0,-0.506944444444444,-0.245614035087719,0.826086956521739,0,2.6,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133239831697055,0,8.54545454545455,0,0,0,0,0,0,0.260869565217391,0,1.8,10.5
"826",826,"Busarakhan 30-Mar-08",0,0,0,0,0,0,0,0,0,-0.0322916666666666,0.591304347826087,0,-0.0813559322033898,0,0,0,0,0,0,0,0,0,0,-0.167176740627391,0.923076923076923,0,0,-0.0702205882352941,0,0,-0.194061757719715,0.375,-0.445429630823795,0,0,0,0,0,0,0,0.258823529411765,0,0,0,0,2.14285714285714,0.739130434782609,0,0,0,0,0,0,0,0,0,0,0,0,-0.296595744680851,0,0,0,0,0,0,0,-0.338383838383838,0.243243243243243,0,0.861702127659575,0.596001378834884,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952380952380953,0,0,0,0,-0.127955082742317,0,0,0,-0.371078151739875,0,0.692307692307692,0,-0.333333333333333,0,-0.162307692307692,-0.23943661971831,0,-0.293577981651376,0,0,0
"827",827,"Busarakhan 30-Mar-13",0,0,0,0,0,0,0,0,0,2.07692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41935483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186534216335541,0.207349081364829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877042132416166,-0.491228070175439,0,-0.39375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408163265306123,0,-0.1875,0,-0.0588235294117647,0
"828",828,"Busarakhan 30-May-04",0,0,0,0,0,0,0,0,0,-0.237837837837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25531914893617,0,-0.872423945044161,0.821875,0,0,-0.101724137931034,0.423076923076923,-0.0496613995485326,0,0.544283413848631,0,-0.247944339025933,0,0,0,-0.380952380952381,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0.150959860383944,0,-0.625866050808314,-0.0486725663716814,-0.590909090909091,20.7106227106227,0,0,0,0,0,-0.0854930467762327,-0.223404255319149,0,0,5.75,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,-0.432432432432432,0,0,0,0,0,0,0,0,0,0,0,-0.246913580246914
"829",829,"Busarakhan 30-May-08",0,0,0,0,0,0,0.923076923076923,0,0,-0.532307692307692,-0.0853658536585367,0,-0.202952029520295,0,0,0,0,0,0,0,0,0,0,-0.256598595528291,0.455172413793103,0,0,-0.0993150684931506,1.96178343949045,0,-0.289124668435013,0.239179954441914,0.394673123486683,0,0,0,0,-0.607843137254902,0,0,-0.212621359223301,0,0,0,0,-0.998333333333333,-0.914285714285714,0,0,5.66666666666667,0,0,0,0,0,0,0,0,0,0.144915254237288,-0.997826086956522,0,0,0,0,0,0,-0.72970297029703,0.334782608695652,0,-0.893617021276596,-0.0891918208373904,0,0,1,0,0,0,0,0,0,0,0,0,0.173913043478261,0,0.272727272727273,0,0,-0.0745098039215686,0,-0.276595744680851,0,0.285593220338983,0,-0.961666666666667,0,-0.053475935828877,0,-0.00073475385745771,-0.119402985074627,0.507368421052632,-0.0813953488372092,0,0.466666666666667,0
"830",830,"Busarakhan 30-May-14",0,0,0,0,-0.0603174603174604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161812297734628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"831",831,"Busarakhan 30-Oct-09",0,0,0,0,0,0,0,0,0.25,-0.0467289719626169,4.576,-0.285714285714286,0,-0.266666666666667,0,0,0,0,0,0,0,0,0,0,0.882352941176471,0,-0.53,0.0180040008890864,0,0,0.4,0.675675675675676,0,0,-0.466666666666667,0,-0.290322580645161,-0.591836734693878,0,0,0.0705882352941176,0,0,0,0,-0.980434782608696,36.7777777777778,0,0,0,0,0,0,0,0,-0.0895522388059702,0,-0.6,0,0.0492385786802032,-0.995238095238095,-0.384615384615385,0,0,0,0,-0.526315789473684,-0.0645161290322581,-0.272727272727273,0,-0.246153846153846,-0.0295437137542401,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0,0.266666666666667,0,0,0.283527348110349,0,-0.0129310344827587,-0.533333333333333,0.788888888888889,0,-0.804347826086957,0,0.354430379746835,0,0.0312500000000001,0.00465116279069778,0.253041362530414,-0.839237057220708,0,-0.282051282051282,0
"832",832,"Busarakhan 30-Oct-15",0,0,0,0,-0.112582781456954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128378378378378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582822085889571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"833",833,"Busarakhan 30-Sep-10",0,0,0,0,0,0,0,0,0,-0.698795180722892,0,0,0,-0.608333333333333,0,0,0,0,0,0,0,0,0,0,-0.0952380952380953,0,2.44444444444444,0.0580769230769231,0,0,0,-0.163934426229508,0.494545454545455,0,10.7391304347826,0,5.17021276595745,0,0,0,0.194029850746269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103896103896104,0,0.933333333333333,0,0.489375,-0.05,-0.188405797101449,0,0,0,0,0.388888888888889,-0.648076923076923,-0.58695652173913,0,1,-0.00537240537240552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168033871394549,0,0,0,0.646643109540636,0,0,0,0.398340248962656,0,0,-0.656652360515021,0,-0.378378378378378,0,-0.36,5.86274509803922
"834",834,"Busarakhan 30-Sep-16",0,0,0,0,-0.847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"835",835,"Busarakhan 31-Jan-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13207547169811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096234309623431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178010471204189,1.05,0,0.340425531914894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468085106382979,0,0,0,0.0905172413793103,0,0.37037037037037,0,-0.5,0
"836",836,"Busarakhan 31-Mar-01",0,0,0,0,0,0,0,0,0,-0.652173913043478,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,-0.23728813559322,-0.181818181818182,0,-0.754901960784314,-0.0651685393258427,0,0,0.25,-0.161290322580645,-0.462053571428571,0,0.833333333333333,0,0,0,0,0,0.2,0,0,0,0,-0.9,-0.8,0,0,7.6,0,0,0,0,0,-0.807692307692308,0,0,-0.135021097046414,-0.076923076923077,-0.888888888888889,0,0,0,0,0,0,-0.211356466876972,-0.333333333333333,0,0,0,0,0,3.375,0,0,0,0,0,0,0,0,0,0,0,-0.630434782608696,0,0,0,0,-0.665330661322645,0,-0.419340849956635,0,-0.666666666666667,0,0,0,0,0,0,0,0,0.875,1.62962962962963
"837",837,"Busarakhan 31-May-06",0,0,0,0,0,0,0,0,0,3.14814814814815,-0.792772861356932,0,0,0,0,0,0,0,0,0,0,0,0,0.284649776453055,-0.0333333333333334,0,3.34472934472934,-0.0477759472817134,0,0,0,0.375,-0.416769420468557,0,-0.497690531177829,0,-0.175375805297065,0,0,0,0.0253164556962024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43373493975904,0,0.888986784140969,-0.00843881856540085,0.239819004524887,1.56603773584906,-0.151515151515152,0,0,0,0,-0.566325993046044,-0.694661921708185,1.70967741935484,0,-0.540983606557377,0.114161849710983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208616780045351,0,0,0,0.11731843575419,0,0,0,-0.224137931034483,0,0.0666666666666667,-0.468493150684932,0,-0.692708333333333,0,0.368421052631579,0.0487804878048781
"838",838,"Busarakhan 31-May-12",0,0,0,0,0,0,0,0,0,0.669893514036786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038216560509554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0071258907363421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260382333553066,0.124497991967872,0,5.98639455782313,-0.0265522463402322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374999999999999,0,2.36363636363636,0,-0.0434782608695652,0
"839",839,"Busarakhan 4-Dec-00",0,0,0,0,0,0,0,0,0,0.166666666666667,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.337579617834395,0.238095238095238,0,-0.40495867768595,-0.418110236220472,0,0,0.2,0.24,-0.208130081300813,0,0.777777777777778,0,-0.277777777777778,0,0,0,0.121739130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0.2,-0.105504587155963,0.922480620155039,-0.818181818181818,0,0,0,0,0,0,0.0666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111111111111111,0,0,0,0,-0.119266055045872,0,0.150707743547044,0,-0.55,0,0,0,0,0,0,0,0,-0.66,-0.479166666666667
"840",840,"Busarakhan 4-Feb-12",0,0,0,0,0,0,0,0,0,2.38888888888889,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1199,1.22234668160179,0,0,-0.0441176470588236,0.158227848101266,0.00180505415162457,0,0.16,0,-0.195121951219512,-0.978723404255319,0,0,-0.133738601823708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239130434782609,0,0.5,0,-0.128764278296989,358.002777777778,0.224489795918367,0,0,0,0,0.2,0.41024,-0.0769230769230769,0,0.385714285714286,-0.303758889265154,0,0,0,0,0,0,0,0,0,0,0,0,119999,0,0.264705882352941,0,0,0,0,0.133333333333333,0.5,3.08221302998966,0,0,0,0.367864693446089,0,0,0.515527950310559,0,-0.464285714285714,0,-0.80952380952381,-0.42
"841",841,"Busarakhan 4-Feb-13",0,0,0,0,0,0,0,0,0,0.595238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962264150943396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512820512820512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346851654215581,0.222222222222222,0,-0.580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632911392405063,0,0.456521739130435,0,-0.5,0
"842",842,"Busarakhan 4-Nov-12",0,0,0,0,0,0,0,0,0,-0.382151029748284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304195804195804,0,0,0.00195035460992907,0,0,-0.364102564102564,-0.390977443609023,-0.0420711974110031,0,0,0,0,0,0,0,-0.0122086570477247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.439705882352941,0,0,0,0,0,0,0,0.390975045842302,0.240875912408759,0,0.877551020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.560975609756098,0,0,0,0,-0.493506493506494,0,0,0,0,0,-0.0697211155378486,0,0,0.293103448275862,0,0.2,0,0.333333333333333,0
"843",843,"Busarakhan 4-Nov-13",0,0,0,0,0,0,0,0,0,0.329411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318435754189944,0,0,-0.187773633857629,0,0,0.00381811870878178,-0.035472972972973,-0.022545335729456,0,0,0,0,0,0,0,-0.0299065420560746,0.124137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508021390374332,0,0,0,0,0,0,0,-0.137622877569258,0.333333333333333,0,-0.329268292682927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22832689122032,0,0,0,0.124489795918367,0,0,-0.324607329842932,0,-0.326732673267327,0,0.0454545454545455,0
"844",844,"Busarakhan 4-Sep-04",0,0,0,0,0,0,0,0,0,-0.208029197080292,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224064424443392,-0.510204081632653,0,2.31168831168831,-0.282608695652174,0,0,-0.296551724137931,-0.0158730158730158,0.501246882793017,0,-0.748892405063291,0,2.1768115942029,0,0,0,-0.135135135135135,0,0,0,0,0,0,0,0,0.714285714285714,0,0,0,0,0,-0.853842736561528,0,-0.517248502375542,0,0.328719723183391,-0.559801488833747,0,0,0,0,0,-0.433399602385686,-0.272727272727273,-0.806451612903226,0,-0.296296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53225806451613,0,0,0,0.101973684210526,0,0,0,0,0,0,0,0,0.571428571428571,0,-0.0434782608695652,-0.999997619047619
"845",845,"Busarakhan 5-Dec-08",0,0,0,0,0,0,0,0,0,-0.304347826086957,0.027027027027027,0,0.0783410138248848,0.686274509803921,0,-0.363636363636364,0,0,0,0,0,0,0,-0.049007561436673,-0.160606060606061,0,-0.333333333333333,0.0716577540106951,0,0,0.00318655851680184,0.21301775147929,0,0,-0.428571428571428,0,-0.705882352941177,0,0,0,-0.076923076923077,0,0,0,0,-0.999978260869565,-0.995652173913044,0,0,0,0,0,0,0,0,-0.136363636363636,0,0.111111111111111,0,-0.6,-0.428571428571429,-0.289473684210526,0,0,0,0,-0.285714285714286,0.0801630434782609,-0.863013698630137,0,2.04166666666667,-0.1045509112736,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,-0.230769230769231,0,0.80327868852459,0,0,0.00704225352112686,0,0.665480427046263,0,-0.999978260869565,0,0.187683284457478,0,-0.205223880597015,-0.0955882352941177,0,0.413432835820896,0,-0.15,-0.173913043478261
"846",846,"Busarakhan 5-Jun-14",0,0,0,0,0,0,0,0,0,0.345528455284553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64583333333333,0,0,-0.0759528379489991,0,0,-0.0714806710430343,0.338155515370705,-0.0388972809667674,0,0,0,0,0,0,0,-0.580578512396694,0.0748898678414097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.490145672664953,0,0,0,0,0,0,0,-0.49257894212571,-0.571428571428571,0,-0.352188832276178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236842105263158,0,0,0,0,-0.241635687732342,0,-0.589612289685443,0,0,0,-0.124711316397229,0,-0.217857142857143,-0.260162601626016,0,-0.659067357512953,0,0.175,0
"847",847,"Busarakhan 6-Apr-14",0,0,0,0,0,0,0,0,0,-0.504081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327868852459017,0,0,0,0,0,0.148162627052385,0,-0.141293191926103,0,0,0,0,0,0,0,-0.37007874015748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246663107314469,0,0,0,0,0,0,0,-0.064090305274439,-0.0428571428571429,0,-0.767796610169491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.342105263157895,0,0,0,0,-0.263940520446097,0,-0.378277153558052,0,0,0,0.210953346855984,0,-0.0763358778625954,-0.170731707317073,0,-0.56,0,0.996666666666667,0
"848",848,"Busarakhan 6-Dec-14",0,0,0,0,0,0,0,0,0,-0.394736842105263,0,0,0,0.0833333333333334,0,0,0,0,0,0,0,0,0,0,-0.778723404255319,0,0,0.644051130776794,0,0,-0.304347826086956,-0.0879765395894429,0.0464379947229551,0,0.384615384615385,0,0.142857142857143,0,0,0,-0.0297297297297297,-0.0573248407643313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526315789473685,0,-0.625527426160338,0,-0.24,0,0,0,0,0,0.0529384053703922,-0.16793893129771,0,0.283422459893048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087248322147651,0,0.160194174757282,0.150537634408602,0,0.189189189189189,0,-0.5,0
"849",849,"Busarakhan 6-Feb-16",0,0,0,0,0,0,0,0,0,4.38823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294871794871795,0,8145,0.845744680851064,0,0,0.0167464114832537,0,-0.699213901530823,0,0,0,0,0,0,0,0.16600790513834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.865,0,-0.619335347432024,0,0,0,0,0,0,20446,-0.144859813084112,0.583333333333333,0,4.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113326974768057,0,0,1.60714285714286,-0.411187438665358,0,-0.245631067961165,-0.0244897959183674,0,-0.0348837209302324,0,0.5,0
"850",850,"Busarakhan 6-Jun-15",0,0,0,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616858237547893,0,0,0.0464285714285715,0,0,-0.045334340763128,0,-0.0255888339633615,0,0,0,0,0,0,0,-0.305315203955501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999365884590996,0,0,0,0,0,0,0,0,0,0,0,0.518796992481203,1.09523809523809,0,1.48837209302326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37777777777778,0.0119331742243437,0,0.024390243902439,0.506578947368421,0,0.584415584415584,0,0.0585585585585586,0
"851",851,"Busarakhan 6-Nov-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.576783555018138,0,0,0,0,0,0,0,15.3604436229205,0,0.13903990746096,0,0,0,0,0,0,0,0,0,0,0,0,-0.111111111111111,0,0,0,0,0,-0.168789808917197,0,-0.524797570850202,0,0,0.675675675675676,0,0,0,0,0,0.530325814536341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5799,0,0,0,0,-0.0309973045822102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999997727272727
"852",852,"Busarakhan 6-Oct-06",0,0,0,0,0,-0.316455696202532,-0.226666666666667,0,0,2.27868852459016,0,0,0,0,-0.358730158730159,0,0,0,0,0,0,0,3.18181818181818,0,0.846153846153846,0,0.178484107579462,-0.06656346749226,0,0,0.356164383561644,0.0561403508771929,1.68247126436782,0,-0.739352640545145,0,3.90825688073395,0,16.2,0,0.333333333333333,0,17,13.9090909090909,98.2,0,0,0,0,4,0,0,0,0,0,-0.704057279236277,0,10.7563257495216,-0.0480349344978165,1.69677419354839,-0.231578947368421,-0.342105263157895,0,0,2.80769230769231,0,-0.470913107511046,1.11827956989247,1.1063829787234,0,33.5,0.264222503160556,1.59259259259259,3.57142857142857,1.5,0,0,0,0,0,0,0,0,0,-0.404761904761905,0,0,0,0,1.52631578947368,0.761194029850746,0,0,-0.261992619926199,0,0,0,0.583333333333333,0,0.428571428571429,0,0,5.12765957446809,0,-0.105263157894737,-0.6875
"853",853,"Busarakhan 7-Oct-12",0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,-0.79222972972973,-0.236842105263158,0,0.0522388059701492,0,0,-0.625,-0.683168316831683,0,0,0,0,0,0,0,0,0.218890554722639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120689655172414,0,0,0,0,0,0,0,0.947663859996698,0.265957446808511,0,0.683168316831683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,0,0,0,-0.0108108108108108,0,0,0,0,0,-0.0766773162939297,0,0,0.47,0,0.46,0,-0.519230769230769,0
