"","location","Year","measure","mean_v","min_v","max_v","range"
"1176","Busarakhan","2003","Dissolved oxygen",9.30833333333333,4.6,15.4,"4.6 , 9.30833333333333 , 15.4"
"1177","Busarakhan","2003","Fecal coliforms",0.16,0.02,0.22,"0.02 , 0.16 , 0.22"
"1178","Busarakhan","2003","Fecal streptococci ",0.092,0.02,0.14,"0.02 , 0.092 , 0.14"
"1179","Busarakhan","2003","Fluoranthene",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"1180","Busarakhan","2003","gamma-Hexachlorocyclohexane",0.01275,0.001,0.027,"0.001 , 0.01275 , 0.027"
"1181","Busarakhan","2003","Indeno(1,2,3-c,d)pyrene",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"1182","Busarakhan","2003","Iron",1970.47118181818,0.171,21665.84,"0.171 , 1970.47118181818 , 21665.84"
"1183","Busarakhan","2003","Lead",7.25354545454545,1.359,12.21,"1.359 , 7.25354545454545 , 12.21"
"1184","Busarakhan","2003","Macrozoobenthos",2.105,2.04,2.2,"2.04 , 2.105 , 2.2"
"1185","Busarakhan","2003","Magnesium",27.8625,7.05,51,"7.05 , 27.8625 , 51"
"1186","Busarakhan","2003","Manganese",54.0287692307692,0.02,701.04,"0.02 , 54.0287692307692 , 701.04"
"1187","Busarakhan","2003","Nickel",5.30081818181818,0.5,31.06,"0.5 , 5.30081818181818 , 31.06"
"1188","Busarakhan","2003","Nitrates",2.2475,1.13,4.81,"1.13 , 2.2475 , 4.81"
"1189","Busarakhan","2003","Nitrites",0.0463333333333333,0.005,0.12,"0.005 , 0.0463333333333333 , 0.12"
"1190","Busarakhan","2003","Orthophosphate-phosphorus",0.0273333333333333,0,0.137,"0 , 0.0273333333333333 , 0.137"
"1191","Busarakhan","2003","p,p-DDT",0.023,0.001,0.045,"0.001 , 0.023 , 0.045"
"1192","Busarakhan","2003","PCB 101",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"1193","Busarakhan","2003","PCB 138",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"1194","Busarakhan","2003","PCB 153",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"1195","Busarakhan","2003","PCB 180",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"1196","Busarakhan","2003","PCB 28",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"1197","Busarakhan","2003","PCB 52",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"1198","Busarakhan","2003","Silica (SiO2)",7.655,7.21,8.1,"7.21 , 7.655 , 8.1"
"1199","Busarakhan","2003","Sulphates",102.1125,54.6,142.6,"54.6 , 102.1125 , 142.6"
"1200","Busarakhan","2003","Total coliforms",4.184,0.22,13,"0.22 , 4.184 , 13"
"1201","Busarakhan","2003","Total extractable matter",0.617,0.294,0.94,"0.294 , 0.617 , 0.94"
"1202","Busarakhan","2003","Total phosphorus",0.0753636363636364,0.009,0.27,"0.009 , 0.0753636363636364 , 0.27"
"1203","Busarakhan","2003","Water temperature",12.8,0,25,"0 , 12.8 , 25"
"1204","Busarakhan","2003","Zinc",19.9191666666667,2,58,"2 , 19.9191666666667 , 58"
"1205","Busarakhan","2004","Ammonium",0.485818181818182,0.16,1.08,"0.16 , 0.485818181818182 , 1.08"
"1206","Busarakhan","2004","Arsenic",2.227,2.227,2.227,"2.227 , 2.227 , 2.227"
"1207","Busarakhan","2004","Bicarbonates",179.445454545455,117.1,298.9,"117.1 , 179.445454545455 , 298.9"
"1208","Busarakhan","2004","Biochemical Oxygen",3.89090909090909,2.4,5.9,"2.4 , 3.89090909090909 , 5.9"
"1209","Busarakhan","2004","Cadmium",0.428833333333333,0.05,1.019,"0.05 , 0.428833333333333 , 1.019"
"1210","Busarakhan","2004","Calcium",42.7181818181818,19.4,81.7,"19.4 , 42.7181818181818 , 81.7"
"1211","Busarakhan","2004","Chemical Oxygen Demand (Cr)",41.1454545454545,19,58,"19 , 41.1454545454545 , 58"
"1212","Busarakhan","2004","Chemical Oxygen Demand (Mn)",5.18181818181818,3.3,7.4,"3.3 , 5.18181818181818 , 7.4"
"1213","Busarakhan","2004","Chlorides",48.4363636363636,27.5,61.4,"27.5 , 48.4363636363636 , 61.4"
"1214","Busarakhan","2004","Chromium",2.71516666666667,0.541,8.851,"0.541 , 2.71516666666667 , 8.851"
"1215","Busarakhan","2004","Copper",12.8693333333333,3.45,41.1,"3.45 , 12.8693333333333 , 41.1"
"1216","Busarakhan","2004","Dissolved oxygen",8.78181818181818,6.2,12.9,"6.2 , 8.78181818181818 , 12.9"
"1217","Busarakhan","2004","Fecal coliforms",0.34,0.34,0.34,"0.34 , 0.34 , 0.34"
"1218","Busarakhan","2004","Fecal streptococci ",0.07,0.07,0.07,"0.07 , 0.07 , 0.07"
"1219","Busarakhan","2004","gamma-Hexachlorocyclohexane",0.042625,0,0.13,"0 , 0.042625 , 0.13"
"1220","Busarakhan","2004","Iron",1.09991666666667,0.261,4.358,"0.261 , 1.09991666666667 , 4.358"
"1221","Busarakhan","2004","Lead",4.33575,1.08,8.192,"1.08 , 4.33575 , 8.192"
"1222","Busarakhan","2004","Macrozoobenthos",2.205,2.15,2.26,"2.15 , 2.205 , 2.26"
"1223","Busarakhan","2004","Magnesium",32.7454545454545,18.9,49.6,"18.9 , 32.7454545454545 , 49.6"
"1224","Busarakhan","2004","Manganese",0.11065,0,0.34,"0 , 0.11065 , 0.34"
"1225","Busarakhan","2004","Nickel",5.09009090909091,3,7.042,"3 , 5.09009090909091 , 7.042"
"1226","Busarakhan","2004","Nitrates",1.73181818181818,1.12,2.81,"1.12 , 1.73181818181818 , 2.81"
"1227","Busarakhan","2004","Nitrites",0.0543636363636364,0.028,0.186,"0.028 , 0.0543636363636364 , 0.186"
"1228","Busarakhan","2004","Orthophosphate-phosphorus",0.0285454545454545,0,0.081,"0 , 0.0285454545454545 , 0.081"
"1229","Busarakhan","2004","p,p-DDT",0.013,0.013,0.013,"0.013 , 0.013 , 0.013"
"1230","Busarakhan","2004","Petroleum hydrocarbons",0.455333333333333,0,2.11,"0 , 0.455333333333333 , 2.11"
"1231","Busarakhan","2004","Silica (SiO2)",7.89916666666667,1.2,16.6,"1.2 , 7.89916666666667 , 16.6"
"1232","Busarakhan","2004","Sulphates",91.1636363636364,39,163.1,"39 , 91.1636363636364 , 163.1"
"1233","Busarakhan","2004","Total coliforms",1.3,1.3,1.3,"1.3 , 1.3 , 1.3"
"1234","Busarakhan","2004","Total phosphorus",0.12275,0.035,0.239,"0.035 , 0.12275 , 0.239"
"1235","Busarakhan","2004","Water temperature",13.7777777777778,2,26,"2 , 13.7777777777778 , 26"
"1236","Busarakhan","2004","Zinc",59.5833333333333,0,162,"0 , 59.5833333333333 , 162"
"1237","Busarakhan","2005","Alachlor",0.11875,0,0.475,"0 , 0.11875 , 0.475"
"1238","Busarakhan","2005","Aldrin",0.0331,0,0.199,"0 , 0.0331 , 0.199"
"1239","Busarakhan","2005","alpha-Hexachlorocyclohexane",0.0938333333333333,0,0.529,"0 , 0.0938333333333333 , 0.529"
"1240","Busarakhan","2005","Ammonium",0.40825,0.035,1.03,"0.035 , 0.40825 , 1.03"
"1241","Busarakhan","2005","Anionic active surfactants",0.0887666666666667,0.025,0.1845,"0.025 , 0.0887666666666667 , 0.1845"
"1242","Busarakhan","2005","Atrazine",0.0515555555555556,0,0.136,"0 , 0.0515555555555556 , 0.136"
"1243","Busarakhan","2005","beta-Hexaxchlorocyclohexane",0.139583333333333,0.032,0.413,"0.032 , 0.139583333333333 , 0.413"
"1244","Busarakhan","2005","Bicarbonates",207.708332083333,103.699997,256.799988,"103.699997 , 207.708332083333 , 256.799988"
"1245","Busarakhan","2005","Biochemical Oxygen",2.68083333333333,1.4,4.2,"1.4 , 2.68083333333333 , 4.2"
"1246","Busarakhan","2005","Cadmium",1.71672727272727,0.05,5.821,"0.05 , 1.71672727272727 , 5.821"
"1247","Busarakhan","2005","Calcium",58.2999998333333,24,95,"24 , 58.2999998333333 , 95"
"1248","Busarakhan","2005","Chemical Oxygen Demand (Mn)",4.61272727272727,2,6.8,"2 , 4.61272727272727 , 6.8"
"1249","Busarakhan","2005","Chlorides",81.43583325,49.700001,133.5,"49.700001 , 81.43583325 , 133.5"
"1250","Busarakhan","2005","Chromium",3.01366666666667,0.733,6.325,"0.733 , 3.01366666666667 , 6.325"
"1251","Busarakhan","2005","Copper",9.88991666666667,0.769,19.43,"0.769 , 9.88991666666667 , 19.43"
"1252","Busarakhan","2005","Dieldrin",0.109545454545455,0,0.312,"0 , 0.109545454545455 , 0.312"
"1253","Busarakhan","2005","Dissolved oxygen",8.125,4.8,11.7,"4.8 , 8.125 , 11.7"
"1254","Busarakhan","2005","Endosulfan (alpha)",0.0722,0,0.451,"0 , 0.0722 , 0.451"
"1255","Busarakhan","2005","Endosulfan (beta)",0.0482,0,0.482,"0 , 0.0482 , 0.482"
"1256","Busarakhan","2005","Endrin",0.129363636363636,0,0.65,"0 , 0.129363636363636 , 0.65"
"1257","Busarakhan","2005","Fecal coliforms",1.09,0.11,3.6,"0.11 , 1.09 , 3.6"
"1258","Busarakhan","2005","Fecal streptococci ",0.40275,0.002,1.6,"0.002 , 0.40275 , 1.6"
"1259","Busarakhan","2005","gamma-Hexachlorocyclohexane",0.1135,0.04,0.354,"0.04 , 0.1135 , 0.354"
"1260","Busarakhan","2005","Heptachlor",0.0137,0,0.065,"0 , 0.0137 , 0.065"
"1261","Busarakhan","2005","Heptachloroepoxide",0,0,0,"0 , 0 , 0"
"1262","Busarakhan","2005","Iron",1.03225,0.117,2.483,"0.117 , 1.03225 , 2.483"
"1263","Busarakhan","2005","Lead",13.5792498333333,1.636,48.189999,"1.636 , 13.5792498333333 , 48.189999"
"1264","Busarakhan","2005","Macrozoobenthos",2.1196,1.94,2.37,"1.94 , 2.1196 , 2.37"
"1265","Busarakhan","2005","Magnesium",29.97500025,9.9,65.599998,"9.9 , 29.97500025 , 65.599998"
"1266","Busarakhan","2005","Manganese",0.113416666666667,0.041,0.318,"0.041 , 0.113416666666667 , 0.318"
"1267","Busarakhan","2005","Mercury",0,0,0,"0 , 0 , 0"
"1268","Busarakhan","2005","Methoxychlor",0.041,0.041,0.041,"0.041 , 0.041 , 0.041"
"1269","Busarakhan","2005","Metolachlor",0.0504,0,0.133,"0 , 0.0504 , 0.133"
"1270","Busarakhan","2005","Nickel",4.75025,0.05,9.991,"0.05 , 4.75025 , 9.991"
"1271","Busarakhan","2005","Nitrates",1.89583333333333,0,3.68,"0 , 1.89583333333333 , 3.68"
"1272","Busarakhan","2005","Nitrites",0.06225,0.014,0.193,"0.014 , 0.06225 , 0.193"
"1273","Busarakhan","2005","Orthophosphate-phosphorus",0.03525,0.013,0.096,"0.013 , 0.03525 , 0.096"
"1274","Busarakhan","2005","Oxygen saturation",71.777777,57,96.699997,"57 , 71.777777 , 96.699997"
"1275","Busarakhan","2005","p,p-DDD",0.264166666666667,0.034,0.688,"0.034 , 0.264166666666667 , 0.688"
"1276","Busarakhan","2005","p,p-DDE",0.0739166666666667,0,0.242,"0 , 0.0739166666666667 , 0.242"
"1277","Busarakhan","2005","p,p-DDT",0.00288888888888889,0,0.026,"0 , 0.00288888888888889 , 0.026"
"1278","Busarakhan","2005","Petroleum hydrocarbons",0.753916666666667,0.01,3.17,"0.01 , 0.753916666666667 , 3.17"
"1279","Busarakhan","2005","Silica (SiO2)",7.77,3.34,10.8,"3.34 , 7.77 , 10.8"
"1280","Busarakhan","2005","Simazine",0.191,0.191,0.191,"0.191 , 0.191 , 0.191"
"1281","Busarakhan","2005","Sulphates",85.9666672222222,53.900002,164,"53.900002 , 85.9666672222222 , 164"
"1282","Busarakhan","2005","Total coliforms",6.05,2.2,9.2,"2.2 , 6.05 , 9.2"
"1283","Busarakhan","2005","Total dissolved salts",476.583333333333,317,696,"317 , 476.583333333333 , 696"
"1284","Busarakhan","2005","Total hardness",136.509091090909,11.7,230,"11.7 , 136.509091090909 , 230"
"1285","Busarakhan","2005","Total nitrogen",2.608,2,3.05,"2 , 2.608 , 3.05"
"1286","Busarakhan","2005","Total phosphorus",0.0889090909090909,0.015,0.177,"0.015 , 0.0889090909090909 , 0.177"
"1287","Busarakhan","2005","Water temperature",12.3333333333333,1,26,"1 , 12.3333333333333 , 26"
"1288","Busarakhan","2005","Zinc",69.5,10,207,"10 , 69.5 , 207"
"1289","Busarakhan","2006","Alachlor",0.1535,0.079,0.237,"0.079 , 0.1535 , 0.237"
"1290","Busarakhan","2006","Aldrin",0.1062,0.018,0.336,"0.018 , 0.1062 , 0.336"
"1291","Busarakhan","2006","alpha-Hexachlorocyclohexane",0.0115,0.005,0.028,"0.005 , 0.0115 , 0.028"
"1292","Busarakhan","2006","Ammonium",0.971166666666667,0.146,4,"0.146 , 0.971166666666667 , 4"
"1293","Busarakhan","2006","Anionic active surfactants",0.0818125,0.0281,0.182,"0.0281 , 0.0818125 , 0.182"
"1294","Busarakhan","2006","Atrazine",0.1539,0.06,0.315,"0.06 , 0.1539 , 0.315"
"1295","Busarakhan","2006","beta-Hexaxchlorocyclohexane",0.0389,0.005,0.126,"0.005 , 0.0389 , 0.126"
"1296","Busarakhan","2006","Bicarbonates",238.266666666667,201.3,272,"201.3 , 238.266666666667 , 272"
"1297","Busarakhan","2006","Biochemical Oxygen",3.51666666666667,2.3,5.3,"2.3 , 3.51666666666667 , 5.3"
"1298","Busarakhan","2006","Cadmium",0.4801,0.05,1.525,"0.05 , 0.4801 , 1.525"
"1299","Busarakhan","2006","Calcium",64.9083333333333,45.9,80.1,"45.9 , 64.9083333333333 , 80.1"
"1300","Busarakhan","2006","Chemical Oxygen Demand (Cr)",45.68,26.6,59.4,"26.6 , 45.68 , 59.4"
"1301","Busarakhan","2006","Chemical Oxygen Demand (Mn)",5.19,3.2,9.86,"3.2 , 5.19 , 9.86"
"1302","Busarakhan","2006","Chlorides",74.6833333333333,47.3,186.7,"47.3 , 74.6833333333333 , 186.7"
"1303","Busarakhan","2006","Chromium",1.16241666666667,0.05,3.464,"0.05 , 1.16241666666667 , 3.464"
"1304","Busarakhan","2006","Copper",13.2410833333333,0.05,74.9,"0.05 , 13.2410833333333 , 74.9"
"1305","Busarakhan","2006","Dieldrin",0.0536666666666667,0.005,0.201,"0.005 , 0.0536666666666667 , 0.201"
"1306","Busarakhan","2006","Dissolved oxygen",7.85,2,12.7,"2 , 7.85 , 12.7"
"1307","Busarakhan","2006","Endosulfan (alpha)",0.10375,0.005,0.351,"0.005 , 0.10375 , 0.351"
"1308","Busarakhan","2006","Endosulfan (beta)",0.142,0.005,0.371,"0.005 , 0.142 , 0.371"
"1309","Busarakhan","2006","Endrin",0.0888888888888889,0.005,0.496,"0.005 , 0.0888888888888889 , 0.496"
"1310","Busarakhan","2006","gamma-Hexachlorocyclohexane",0.0283636363636364,0.005,0.088,"0.005 , 0.0283636363636364 , 0.088"
"1311","Busarakhan","2006","Heptachlor",0.00875,0.005,0.023,"0.005 , 0.00875 , 0.023"
"1312","Busarakhan","2006","Heptachloroepoxide",0.005,0.005,0.005,"0.005 , 0.005 , 0.005"
"1313","Busarakhan","2006","Iron",0.527083333333333,0.06,2.003,"0.06 , 0.527083333333333 , 2.003"
"1314","Busarakhan","2006","Lead",15.5356666666667,0.94,55.29,"0.94 , 15.5356666666667 , 55.29"
"1315","Busarakhan","2006","Macrozoobenthos",2.2221,2,2.458,"2 , 2.2221 , 2.458"
"1316","Busarakhan","2006","Magnesium",27.325,12.8,46.6,"12.8 , 27.325 , 46.6"
"1317","Busarakhan","2006","Manganese",0.0888333333333333,0.02,0.241,"0.02 , 0.0888333333333333 , 0.241"
"1318","Busarakhan","2006","Mercury",0.0676363636363636,0.025,0.192,"0.025 , 0.0676363636363636 , 0.192"
"1319","Busarakhan","2006","Metolachlor",0.0484,0.015,0.099,"0.015 , 0.0484 , 0.099"
"1320","Busarakhan","2006","Nickel",4.21583333333333,0.582,9.491,"0.582 , 4.21583333333333 , 9.491"
"1321","Busarakhan","2006","Nitrates",1.59358333333333,0.535,2.81,"0.535 , 1.59358333333333 , 2.81"
"1322","Busarakhan","2006","Nitrites",0.0521666666666667,0.005,0.099,"0.005 , 0.0521666666666667 , 0.099"
"1323","Busarakhan","2006","Orthophosphate-phosphorus",0.0591666666666667,0.005,0.276,"0.005 , 0.0591666666666667 , 0.276"
"1324","Busarakhan","2006","Oxygen saturation",68.2225,22.4,91.7,"22.4 , 68.2225 , 91.7"
"1325","Busarakhan","2006","p,p-DDD",0.0566,0.008,0.312,"0.008 , 0.0566 , 0.312"
"1326","Busarakhan","2006","p,p-DDE",0.0252,0.006,0.119,"0.006 , 0.0252 , 0.119"
"1327","Busarakhan","2006","p,p-DDT",0.0457777777777778,0.01,0.154,"0.01 , 0.0457777777777778 , 0.154"
"1328","Busarakhan","2006","Petroleum hydrocarbons",1.72016,0.01,9.41,"0.01 , 1.72016 , 9.41"
"1329","Busarakhan","2006","Silica (SiO2)",5.65583333333333,2.86,12,"2.86 , 5.65583333333333 , 12"
"1330","Busarakhan","2006","Simazine",0.162777777777778,0.007,0.37,"0.007 , 0.162777777777778 , 0.37"
"1331","Busarakhan","2006","Sulphates",56.6966666666667,35.8,104.2,"35.8 , 56.6966666666667 , 104.2"
"1332","Busarakhan","2006","Total dissolved salts",447.333333333333,355,626,"355 , 447.333333333333 , 626"
"1333","Busarakhan","2006","Total hardness",153.441666666667,116.3,204,"116.3 , 153.441666666667 , 204"
"1334","Busarakhan","2006","Total nitrogen",2.862,1.9,3.9,"1.9 , 2.862 , 3.9"
"1335","Busarakhan","2006","Total phosphorus",0.183916666666667,0.043,0.576,"0.043 , 0.183916666666667 , 0.576"
"1336","Busarakhan","2006","Water temperature",12.2583333333333,2,25,"2 , 12.2583333333333 , 25"
"1337","Busarakhan","2006","Zinc",34.75,10,89,"10 , 34.75 , 89"
"1338","Busarakhan","2007","Alachlor",0.0498333333333333,0.015,0.124,"0.015 , 0.0498333333333333 , 0.124"
"1339","Busarakhan","2007","Aldrin",0.0120833333333333,0.005,0.032,"0.005 , 0.0120833333333333 , 0.032"
"1340","Busarakhan","2007","alpha-Hexachlorocyclohexane",0.005,0.005,0.005,"0.005 , 0.005 , 0.005"
"1341","Busarakhan","2007","Ammonium",0.668666666666667,0.118,1.32,"0.118 , 0.668666666666667 , 1.32"
"1342","Busarakhan","2007","Anionic active surfactants",0.132655555555556,0.025,0.302,"0.025 , 0.132655555555556 , 0.302"
"1343","Busarakhan","2007","Atrazine",0.0785,0.06,0.25,"0.06 , 0.0785 , 0.25"
"1344","Busarakhan","2007","beta-Hexaxchlorocyclohexane",0.00758333333333333,0.005,0.026,"0.005 , 0.00758333333333333 , 0.026"
"1345","Busarakhan","2007","Bicarbonates",197.755,114,362.3,"114 , 197.755 , 362.3"
"1346","Busarakhan","2007","Biochemical Oxygen",2.60833333333333,1,4.6,"1 , 2.60833333333333 , 4.6"
"1347","Busarakhan","2007","Cadmium",0.804916666666667,0.05,6.306,"0.05 , 0.804916666666667 , 6.306"
"1348","Busarakhan","2007","Calcium",59.725,46.6,96.2,"46.6 , 59.725 , 96.2"
"1349","Busarakhan","2007","Carbonates",19.5833333333333,12,28.2,"12 , 19.5833333333333 , 28.2"
"1350","Busarakhan","2007","Chemical Oxygen Demand (Cr)",43.63,29.1,54.8,"29.1 , 43.63 , 54.8"
"1351","Busarakhan","2007","Chemical Oxygen Demand (Mn)",5.884,2.4,10.2,"2.4 , 5.884 , 10.2"
"1352","Busarakhan","2007","Chlorides",68.96,28.9,105.4,"28.9 , 68.96 , 105.4"
"1353","Busarakhan","2007","Chromium",4.29516666666667,0.809,15.08,"0.809 , 4.29516666666667 , 15.08"
"1354","Busarakhan","2007","Copper",15.56725,5.27,28.84,"5.27 , 15.56725 , 28.84"
"1355","Busarakhan","2007","Dieldrin",0.00508333333333333,0.005,0.006,"0.005 , 0.00508333333333333 , 0.006"
"1356","Busarakhan","2007","Dissolved oxygen",8.13333333333333,5.8,12.5,"5.8 , 8.13333333333333 , 12.5"
"1357","Busarakhan","2007","Endosulfan (alpha)",0.0126666666666667,0.005,0.08,"0.005 , 0.0126666666666667 , 0.08"
"1358","Busarakhan","2007","Endosulfan (beta)",0.0280833333333333,0.005,0.146,"0.005 , 0.0280833333333333 , 0.146"
"1359","Busarakhan","2007","Endrin",0.01625,0.005,0.14,"0.005 , 0.01625 , 0.14"
"1360","Busarakhan","2007","Fecal coliforms",4.41381818181818,0.092,16,"0.092 , 4.41381818181818 , 16"
"1361","Busarakhan","2007","Fecal streptococci ",2.69387272727273,0,9.2,"0 , 2.69387272727273 , 9.2"
"1362","Busarakhan","2007","gamma-Hexachlorocyclohexane",0.00958333333333333,0.005,0.039,"0.005 , 0.00958333333333333 , 0.039"
"1363","Busarakhan","2007","Heptachlor",0.005,0.005,0.005,"0.005 , 0.005 , 0.005"
"1364","Busarakhan","2007","Heptachloroepoxide",0.005,0.005,0.005,"0.005 , 0.005 , 0.005"
"1365","Busarakhan","2007","Iron",0.917416666666667,0.138,4.268,"0.138 , 0.917416666666667 , 4.268"
"1366","Busarakhan","2007","Lead",5.9755,0.05,16.68,"0.05 , 5.9755 , 16.68"
"1367","Busarakhan","2007","Macrozoobenthos",2.3425,2.12,2.42,"2.12 , 2.3425 , 2.42"
"1368","Busarakhan","2007","Magnesium",25.9518181818182,16.5,31.6,"16.5 , 25.9518181818182 , 31.6"
"1369","Busarakhan","2007","Manganese",0.101565217391304,0.02,0.581,"0.02 , 0.101565217391304 , 0.581"
"1370","Busarakhan","2007","Mercury",0.034,0.025,0.079,"0.025 , 0.034 , 0.079"
"1371","Busarakhan","2007","Metolachlor",0.00925,0.005,0.026,"0.005 , 0.00925 , 0.026"
"1372","Busarakhan","2007","Nickel",7.63625,1.979,19.16,"1.979 , 7.63625 , 19.16"
"1373","Busarakhan","2007","Nitrates",1.76941666666667,0.179,4.2,"0.179 , 1.76941666666667 , 4.2"
"1374","Busarakhan","2007","Nitrites",0.0487833333333333,0.005,0.205,"0.005 , 0.0487833333333333 , 0.205"
"1375","Busarakhan","2007","Orthophosphate-phosphorus",0.03705,0.005,0.094,"0.005 , 0.03705 , 0.094"
"1376","Busarakhan","2007","Oxygen saturation",78.8083333333333,54.5,98.5,"54.5 , 78.8083333333333 , 98.5"
"1377","Busarakhan","2007","p,p-DDD",0.0175,0.005,0.047,"0.005 , 0.0175 , 0.047"
"1378","Busarakhan","2007","p,p-DDE",0.006,0.005,0.011,"0.005 , 0.006 , 0.011"
"1379","Busarakhan","2007","p,p-DDT",0.0193333333333333,0.01,0.055,"0.01 , 0.0193333333333333 , 0.055"
"1380","Busarakhan","2007","Petroleum hydrocarbons",2.98633333333333,0,9.411,"0 , 2.98633333333333 , 9.411"
"1381","Busarakhan","2007","Potassium",3.81428571428571,2.2,6.2,"2.2 , 3.81428571428571 , 6.2"
"1382","Busarakhan","2007","Silica (SiO2)",8.00781818181818,5.1,12.61,"5.1 , 8.00781818181818 , 12.61"
"1383","Busarakhan","2007","Simazine",0.066,0.06,0.132,"0.06 , 0.066 , 0.132"
"1384","Busarakhan","2007","Sodium",52.3142857142857,16.8,80.2,"16.8 , 52.3142857142857 , 80.2"
"1385","Busarakhan","2007","Sulphates",69.4033333333333,31.19,125.4,"31.19 , 69.4033333333333 , 125.4"
"1386","Busarakhan","2007","Total coliforms",8.13909090909091,0.33,16,"0.33 , 8.13909090909091 , 16"
"1387","Busarakhan","2007","Total dissolved salts",409.833333333333,253,578,"253 , 409.833333333333 , 578"
"1388","Busarakhan","2007","Total hardness",145.541666666667,103,179,"103 , 145.541666666667 , 179"
"1389","Busarakhan","2007","Total nitrogen",2.9225,1.06,4.92,"1.06 , 2.9225 , 4.92"
"1390","Busarakhan","2007","Total phosphorus",0.185416666666667,0.048,0.782,"0.048 , 0.185416666666667 , 0.782"
"1391","Busarakhan","2007","Water temperature",14.4166666666667,3,26,"3 , 14.4166666666667 , 26"
"1392","Busarakhan","2007","Zinc",47.4166666666667,10,172,"10 , 47.4166666666667 , 172"
"1393","Busarakhan","2008","Aldrin",0.025,0.025,0.025,"0.025 , 0.025 , 0.025"
"1394","Busarakhan","2008","Aluminium",50.4,50.4,50.4,"50.4 , 50.4 , 50.4"
"1395","Busarakhan","2008","Ammonium",0.496775,0.138,0.96,"0.138 , 0.496775 , 0.96"
"1396","Busarakhan","2008","Anionic active surfactants",0.103666666666667,0.075,0.183,"0.075 , 0.103666666666667 , 0.183"
"1397","Busarakhan","2008","AOX",23.9,21.5,29.5,"21.5 , 23.9 , 29.5"
"1398","Busarakhan","2008","Arsenic",0.521,0.098,0.95,"0.098 , 0.521 , 0.95"
"1399","Busarakhan","2008","Atrazine",0.5,0.5,0.5,"0.5 , 0.5 , 0.5"
"1400","Busarakhan","2008","Barium",33.5,12,56,"12 , 33.5 , 56"
"1401","Busarakhan","2008","Bicarbonates",208.650833333333,171.5,261.4,"171.5 , 208.650833333333 , 261.4"
